"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/07/2005","AQS","260770008","1","2.7","ug/m3 LC","15","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/10/2005","AQS","260770008","1","4.3","ug/m3 LC","24","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/13/2005","AQS","260770008","1","17.3","ug/m3 LC","66","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/16/2005","AQS","260770008","1","5.4","ug/m3 LC","30","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/19/2005","AQS","260770008","1","6","ug/m3 LC","33","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/22/2005","AQS","260770008","1","8.9","ug/m3 LC","49","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/25/2005","AQS","260770008","1","3.6","ug/m3 LC","20","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/28/2005","AQS","260770008","1","7.4","ug/m3 LC","41","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/31/2005","AQS","260770008","1","25.2","ug/m3 LC","81","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/03/2005","AQS","260770008","1","10","ug/m3 LC","53","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/06/2005","AQS","260770008","1","4","ug/m3 LC","22","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/09/2005","AQS","260770008","1","11.3","ug/m3 LC","55","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/15/2005","AQS","260770008","1","5.1","ug/m3 LC","28","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/18/2005","AQS","260770008","1","12.1","ug/m3 LC","57","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/21/2005","AQS","260770008","1","13","ug/m3 LC","58","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/24/2005","AQS","260770008","1","1.8","ug/m3 LC","10","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/27/2005","AQS","260770008","1","19.2","ug/m3 LC","70","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/30/2005","AQS","260770008","1","12.4","ug/m3 LC","57","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/03/2005","AQS","260770008","1","11.3","ug/m3 LC","55","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/06/2005","AQS","260770008","1","17.2","ug/m3 LC","66","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/09/2005","AQS","260770008","1","18.7","ug/m3 LC","69","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/12/2005","AQS","260770008","1","3.8","ug/m3 LC","21","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/15/2005","AQS","260770008","1","14.2","ug/m3 LC","61","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/18/2005","AQS","260770008","1","6.7","ug/m3 LC","37","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/21/2005","AQS","260770008","1","23.6","ug/m3 LC","78","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/24/2005","AQS","260770008","1","33.3","ug/m3 LC","96","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/27/2005","AQS","260770008","1","20.7","ug/m3 LC","73","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/04/2005","AQS","260770008","2","13.3","ug/m3 LC","59","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/10/2005","AQS","260770008","2","9.7","ug/m3 LC","52","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/16/2005","AQS","260770008","2","6","ug/m3 LC","33","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/22/2005","AQS","260770008","2","5.1","ug/m3 LC","28","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/28/2005","AQS","260770008","2","18.2","ug/m3 LC","68","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/03/2005","AQS","260770008","2","30.3","ug/m3 LC","90","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/09/2005","AQS","260770008","2","7.2","ug/m3 LC","40","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/15/2005","AQS","260770008","2","16.8","ug/m3 LC","65","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/21/2005","AQS","260770008","2","9.3","ug/m3 LC","51","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/27/2005","AQS","260770008","2","8.8","ug/m3 LC","49","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/05/2005","AQS","260770008","2","18","ug/m3 LC","68","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/11/2005","AQS","260770008","2","14.9","ug/m3 LC","62","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/17/2005","AQS","260770008","2","16.2","ug/m3 LC","64","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/23/2005","AQS","260770008","2","3.4","ug/m3 LC","19","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"04/04/2005","AQS","260770008","2","9","ug/m3 LC","50","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"04/10/2005","AQS","260770008","2","14.4","ug/m3 LC","61","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"04/16/2005","AQS","260770008","2","11.9","ug/m3 LC","56","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"04/28/2005","AQS","260770008","2","6.4","ug/m3 LC","36","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"05/04/2005","AQS","260770008","2","13","ug/m3 LC","58","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"05/10/2005","AQS","260770008","2","8.7","ug/m3 LC","48","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"05/16/2005","AQS","260770008","2","5.6","ug/m3 LC","31","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"05/22/2005","AQS","260770008","2","23.2","ug/m3 LC","77","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"05/28/2005","AQS","260770008","2","4.9","ug/m3 LC","27","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"06/03/2005","AQS","260770008","2","15.8","ug/m3 LC","63","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"06/09/2005","AQS","260770008","2","24.3","ug/m3 LC","79","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"06/15/2005","AQS","260770008","2","5.2","ug/m3 LC","29","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"06/21/2005","AQS","260770008","2","18.3","ug/m3 LC","68","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"07/09/2005","AQS","260770008","2","11","ug/m3 LC","55","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"07/15/2005","AQS","260770008","2","21.2","ug/m3 LC","74","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"07/21/2005","AQS","260770008","2","11.9","ug/m3 LC","56","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"07/27/2005","AQS","260770008","2","6","ug/m3 LC","33","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"08/02/2005","AQS","260770008","2","31","ug/m3 LC","92","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"08/08/2005","AQS","260770008","2","25.4","ug/m3 LC","81","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"08/14/2005","AQS","260770008","2","12.2","ug/m3 LC","57","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"08/20/2005","AQS","260770008","2","11.4","ug/m3 LC","55","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"08/26/2005","AQS","260770008","2","26.5","ug/m3 LC","83","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"09/01/2005","AQS","260770008","2","7.5","ug/m3 LC","42","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"09/07/2005","AQS","260770008","2","31.5","ug/m3 LC","93","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"09/13/2005","AQS","260770008","2","39.3","ug/m3 LC","110","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"09/19/2005","AQS","260770008","2","22","ug/m3 LC","75","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"09/25/2005","AQS","260770008","2","22.4","ug/m3 LC","76","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/01/2005","AQS","260770008","2","16.3","ug/m3 LC","64","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/25/2005","AQS","260770008","2","3.6","ug/m3 LC","20","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"10/31/2005","AQS","260770008","2","25.7","ug/m3 LC","82","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/12/2005","AQS","260770008","2","11.8","ug/m3 LC","56","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/18/2005","AQS","260770008","2","12.8","ug/m3 LC","58","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/24/2005","AQS","260770008","2","2.1","ug/m3 LC","12","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"11/30/2005","AQS","260770008","2","12.6","ug/m3 LC","58","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/06/2005","AQS","260770008","2","16.6","ug/m3 LC","65","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/12/2005","AQS","260770008","2","4","ug/m3 LC","22","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"12/24/2005","AQS","260770008","2","30.6","ug/m3 LC","91","Kalamazoo Fairgrounds","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/04/2005","AQS","260770008","5","13.2","ug/m3 LC","59","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/10/2005","AQS","260770008","5","9.3","ug/m3 LC","51","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/16/2005","AQS","260770008","5","5.6","ug/m3 LC","31","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/22/2005","AQS","260770008","5","5.6","ug/m3 LC","31","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"01/28/2005","AQS","260770008","5","22.8","ug/m3 LC","77","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/03/2005","AQS","260770008","5","34.1","ug/m3 LC","98","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/09/2005","AQS","260770008","5","9","ug/m3 LC","50","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/15/2005","AQS","260770008","5","18.4","ug/m3 LC","68","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/21/2005","AQS","260770008","5","10.2","ug/m3 LC","53","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"02/27/2005","AQS","260770008","5","9.3","ug/m3 LC","51","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/05/2005","AQS","260770008","5","18.9","ug/m3 LC","69","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/11/2005","AQS","260770008","5","15.1","ug/m3 LC","62","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/17/2005","AQS","260770008","5","20.6","ug/m3 LC","72","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/23/2005","AQS","260770008","5","4.2","ug/m3 LC","23","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"03/29/2005","AQS","260770008","5","18.4","ug/m3 LC","68","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
"04/04/2005","AQS","260770008","5","10.9","ug/m3 LC","54","Kalamazoo Fairgrounds","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","28020","Kalamazoo-Portage, MI","26","Michigan","077","Kalamazoo","42.278067","-85.54189"
